  ID    epoch(MJD)       a(AU)            e             i(deg)         LAN(deg)      argperi(deg)       M(deg)
40803   64328        2.641000e+00    6.390000e-02    7.560000e+00    1.784200e+02    6.343000e+01    3.479893e+02
40804   64328        2.803000e+00    6.440000e-02    5.030000e+00    1.465800e+02    2.674200e+02    2.428098e+02
40805   64328        2.346000e+00    1.610000e-01    5.650000e+00    8.692000e+01    7.236000e+01    4.044109e+01
40806   64328        3.219000e+00    8.570000e-02    1.710000e+01    3.366400e+02    1.544100e+02    1.191922e+02
40807   64328        3.225000e+00    9.870000e-02    7.570000e+00    2.524400e+02    1.113100e+02    1.890868e+02
40808   64328        2.778000e+00    7.400000e-02    3.360000e+00    2.209900e+02    1.737400e+02    3.147259e+02
40809   64328        3.130000e+00    1.903000e-01    1.810000e+00    8.584000e+01    3.502500e+02    6.399381e+01
40810   64328        2.800000e+00    1.570000e-01    9.590000e+00    4.714000e+01    2.669400e+02    2.660086e+02
40811   64328        3.017000e+00    1.184000e-01    1.290000e+01    5.883000e+01    9.387000e+01    1.273284e+00
40812   64328        2.630000e+00    1.715000e-01    1.290000e+01    1.978600e+02    2.359800e+02    2.368197e+02
40813   64328        3.165000e+00    9.920000e-02    8.430000e+00    3.310300e+02    4.805000e+01    5.409243e+01
40814   64328        3.098000e+00    9.630000e-02    1.071000e+01    3.036800e+02    3.411800e+02    1.210629e+02
40815   64328        2.818000e+00    1.420000e-02    1.500000e+00    1.190100e+02    9.982000e+01    1.821768e+02
40816   64328        2.893000e+00    1.179000e-01    5.880000e+00    9.702000e+01    2.941300e+02    1.571694e+02
40817   64328        3.187000e+00    1.209000e-01    7.150000e+00    1.380000e+02    2.555000e+02    1.964197e+02
40818   64328        2.543000e+00    1.272000e-01    1.034000e+01    3.405700e+02    3.242700e+02    2.797423e+02
40819   64328        2.550000e+00    2.200000e-02    5.530000e+00    7.021000e+01    2.549500e+02    3.000392e+01
40820   64328        2.610000e+00    9.380000e-02    7.700000e+00    3.313600e+02    2.610700e+02    1.812398e+02
40821   64328        2.736000e+00    2.691000e-01    7.140000e+00    2.266600e+02    1.241900e+02    7.849532e-01
40822   64328        3.042000e+00    1.680000e-01    5.430000e+00    2.546600e+02    7.140000e+01    1.370266e+02
40823   64328        2.626000e+00    2.756000e-01    1.055000e+01    2.326000e+02    1.061100e+02    2.885514e+02
40824   64328        3.090000e+00    1.305000e-01    1.784000e+01    1.860500e+02    1.736100e+02    1.521433e+02
40825   64328        2.735000e+00    5.760000e-02    1.256000e+01    4.155000e+01    6.050000e+01    2.555958e+02
40826   64328        2.275000e+00    1.399000e-01    3.300000e-01    2.590600e+02    2.542000e+02    1.304395e+01
40827   64328        3.064000e+00    7.370000e-02    9.460000e+00    2.366500e+02    1.825600e+02    3.250335e+02
40828   64328        2.783000e+00    1.472000e-01    7.650000e+00    1.632000e+02    1.491600e+02    4.325958e+01
40829   64328        2.312000e+00    1.655000e-01    4.070000e+00    3.218000e+02    3.265700e+02    1.918784e+02
40830   64328        2.465000e+00    1.791000e-01    1.385000e+01    3.239300e+02    2.661700e+02    1.706282e+02
40831   64328        3.979000e+00    2.549000e-01    6.230000e+00    1.664200e+02    2.854900e+02    6.266605e+01
40832   64328        3.188000e+00    8.670000e-02    6.610000e+00    9.362000e+01    2.795300e+02    4.661062e+01
40833   64328        3.084000e+00    2.280000e-02    9.830000e+00    3.415900e+02    3.320700e+02    3.110225e+01
40834   64328        2.672000e+00    1.704000e-01    5.950000e+00    2.356900e+02    3.547300e+02    1.533663e+02
40835   64328        2.658000e+00    2.081000e-01    4.630000e+00    5.794000e+01    9.560000e+00    2.800296e+02
40836   64328        3.070000e+00    1.281000e-01    1.793000e+01    2.968000e+01    1.810000e+00    1.259253e+02
40837   64328        2.580000e+00    2.306000e-01    5.000000e+00    7.774000e+01    2.591700e+02    2.961938e+02
40838   64328        2.666000e+00    2.023000e-01    3.390000e+00    8.177000e+01    2.326900e+02    3.581376e+02
40839   64328        3.189000e+00    1.629000e-01    3.970000e+00    2.543700e+02    6.492000e+01    2.304719e+02
40840   64328        1.897000e+00    5.280000e-02    2.098000e+01    5.908000e+01    2.846200e+02    1.840651e+02
40841   64328        2.657000e+00    1.639000e-01    1.206000e+01    3.669000e+01    2.346500e+02    1.780711e+02
40842   64328        3.129000e+00    1.138000e-01    1.113000e+01    2.609300e+02    2.941300e+02    8.371019e+01
40843   64328        2.582000e+00    1.119000e-01    1.759000e+01    1.206000e+01    1.372400e+02    2.809728e+02
40844   64328        2.569000e+00    2.064000e-01    1.782000e+01    1.655600e+02    2.185200e+02    7.334791e+01
40845   64328        2.642000e+00    6.910000e-02    3.020000e+00    1.489800e+02    7.921000e+01    2.118390e+02
40846   64328        2.725000e+00    2.840000e-02    3.520000e+00    1.431900e+02    9.317000e+01    7.859207e+01
40847   64328        2.710000e+00    1.169000e-01    1.321000e+01    2.586600e+02    2.294100e+02    2.329605e+02
40848   64328        2.780000e+00    1.280000e-02    1.610000e+00    6.454000e+01    1.205400e+02    9.171600e+01
40849   64328        2.579000e+00    8.070000e-02    1.032000e+01    2.007700e+02    2.811300e+02    1.318502e+02
40850   64328        3.101000e+00    4.110000e-02    9.800000e+00    3.433300e+02    2.931800e+02    9.963548e+01
40851   64328        2.639000e+00    2.068000e-01    1.149000e+01    2.214800e+02    6.971000e+01    8.960162e+01
40852   64328        2.552000e+00    2.275000e-01    2.930000e+00    2.012600e+02    1.772200e+02    1.256258e+02
40853   64328        2.244000e+00    9.940000e-02    5.650000e+00    4.506000e+01    2.007800e+02    1.413874e+02
40854   64328        3.173000e+00    2.054000e-01    9.900000e+00    2.821000e+02    1.912400e+02    1.636168e+02
40855   64328        3.041000e+00    9.000000e-02    6.420000e+00    2.442200e+02    1.386600e+02    3.490815e+02
40856   64328        3.162000e+00    1.161000e-01    6.000000e+00    1.304600e+02    4.596000e+01    1.172107e+02
40857   64328        2.856000e+00    1.656000e-01    6.570000e+00    6.004000e+01    2.283500e+02    2.695911e+02
40858   64328        1.909000e+00    1.226000e-01    1.893000e+01    3.073900e+02    6.837000e+01    1.794748e+02
40859   64328        3.190000e+00    8.180000e-02    1.715000e+01    1.509000e+02    1.308000e+01    1.643034e+02
40860   64328        3.186000e+00    1.150000e-01    1.785000e+01    2.908000e+02    1.211000e+01    1.572190e+02
40861   64328        2.590000e+00    2.776000e-01    1.026000e+01    2.913300e+02    5.742000e+01    4.797285e+01
40862   64328        2.439000e+00    2.299000e-01    5.520000e+00    3.207000e+02    1.175000e+02    2.405262e+02
40863   64328        2.388000e+00    1.247000e-01    4.150000e+00    9.072000e+01    1.542400e+02    2.075095e+02
40864   64328        3.134000e+00    2.157000e-01    1.158000e+01    1.127000e+02    2.660900e+02    2.505114e+02
40865   64328        3.206000e+00    3.957000e-01    2.486000e+01    4.501000e+01    2.620600e+02    4.188702e+01
40866   64328        3.139000e+00    4.200000e-02    1.306000e+01    2.731000e+02    1.153700e+02    3.204602e+02
40867   64328        2.566000e+00    1.347000e-01    5.830000e+00    6.777000e+01    5.012000e+01    9.246919e+01
40868   64328        2.787000e+00    9.200000e-02    2.240000e+00    2.568100e+02    1.478400e+02    1.974709e+02
40869   64328        2.785000e+00    2.161000e-01    8.870000e+00    4.856000e+01    1.305000e+01    6.568430e+01
40870   64328        3.164000e+00    7.580000e-02    8.340000e+00    3.086300e+02    1.180500e+02    2.159482e+02
40871   64328        3.101000e+00    2.450000e-02    1.085000e+01    1.625700e+02    9.033000e+01    1.036555e+02
40872   64328        2.955000e+00    9.320000e-02    1.270000e+01    1.893400e+02    2.718700e+02    5.174574e+01
40873   64328        2.731000e+00    1.817000e-01    6.100000e+00    3.328600e+02    3.487400e+02    9.621436e+01
40874   64328        2.763000e+00    2.311000e-01    7.850000e+00    2.181100e+02    3.388900e+02    1.332156e+02
40875   64328        3.268000e+00    8.270000e-02    1.360000e+00    5.740000e+01    2.053600e+02    9.034816e+01
40876   64328        2.571000e+00    2.349000e-01    1.303000e+01    1.852500e+02    7.024000e+01    3.131535e+02
40877   64328        2.606000e+00    1.613000e-01    1.257000e+01    7.510000e+00    6.087000e+01    2.112775e+02
40878   64328        2.742000e+00    3.580000e-02    6.230000e+00    6.813000e+01    2.344900e+02    1.498000e+02
40879   64328        3.116000e+00    1.585000e-01    1.744000e+01    1.539800e+02    3.171400e+02    2.968314e+02
40880   64328        3.223000e+00    5.300000e-02    4.270000e+00    3.010400e+02    2.122900e+02    3.681414e+01
40881   64328        2.779000e+00    9.190000e-02    6.560000e+00    2.744600e+02    1.411300e+02    2.219457e+02
40882   64328        2.975000e+00    1.265000e-01    1.137000e+01    1.522500e+02    2.684400e+02    3.965116e+01
40883   64328        3.087000e+00    2.447000e-01    6.130000e+00    2.009600e+02    4.727000e+01    1.953713e+02
40884   64328        3.070000e+00    5.950000e-02    1.559000e+01    1.882200e+02    5.598000e+01    3.294653e+02
40885   64328        2.327000e+00    2.032000e-01    2.222000e+01    3.037700e+02    2.151700e+02    1.114634e+02
40886   64328        2.408000e+00    2.368000e-01    1.115000e+01    2.354000e+01    7.729000e+01    4.467392e+01
40887   64328        3.205000e+00    2.068000e-01    2.940000e+00    2.710600e+02    1.210200e+02    5.252090e+01
40888   64328        3.128000e+00    2.930000e-02    1.332000e+01    2.786500e+02    3.677000e+01    2.015169e+02
40889   64328        3.245000e+00    7.750000e-02    4.730000e+00    2.304000e+01    2.185400e+02    5.635378e+01
40890   64328        2.795000e+00    2.270000e-01    7.760000e+00    8.820000e+00    3.138000e+01    1.803565e+01
40891   64328        2.179000e+00    1.245000e-01    4.830000e+00    1.547000e+01    3.598800e+02    1.703033e+02
40892   64328        2.606000e+00    2.478000e-01    5.340000e+00    1.872700e+02    1.835300e+02    2.782675e+02
40893   64328        3.108000e+00    6.840000e-02    1.067000e+01    3.134900e+02    1.623100e+02    2.054360e+02
40894   64328        3.155000e+00    1.365000e-01    2.489000e+01    2.022000e+01    2.652300e+02    1.099837e+02
40895   64328        2.245000e+00    1.640000e-01    4.470000e+00    1.113000e+02    2.868100e+02    1.201305e+02
40896   64328        3.059000e+00    2.190000e-02    1.371000e+01    5.094000e+01    2.034000e+01    1.176645e+02
40897   64328        3.037000e+00    3.050000e-02    1.008000e+01    1.689300e+02    7.276000e+01    2.425247e+02
40898   64328        2.386000e+00    2.510000e-01    3.660000e+00    3.150200e+02    3.926000e+01    8.683039e+01
40899   64328        2.578000e+00    1.257000e-01    7.920000e+00    3.242300e+02    2.758600e+02    3.265872e+02
40900   64328        3.053000e+00    4.280000e-02    9.560000e+00    1.899000e+02    2.237200e+02    1.868467e+01
40901   64328        2.968000e+00    2.323000e-01    1.482000e+01    3.096500e+02    3.475900e+02    2.938498e+02
40902   64328        2.786000e+00    2.288000e-01    8.810000e+00    1.021200e+02    3.000000e+02    2.570774e+02
40903   64328        2.871000e+00    5.170000e-02    6.100000e-01    1.590600e+02    2.281100e+02    8.959416e+01
40904   64328        2.577000e+00    1.172000e-01    1.512000e+01    9.825000e+01    2.122300e+02    1.914548e+02
40905   64328        2.765000e+00    9.380000e-02    8.060000e+00    2.926200e+02    2.607800e+02    2.353147e+01
40906   64328        3.033000e+00    1.199000e-01    3.240000e+00    3.042000e+02    5.197000e+01    3.528833e+02
40907   64328        2.322000e+00    1.358000e-01    7.570000e+00    1.083300e+02    2.636700e+02    6.241644e+01
40908   64328        2.579000e+00    2.322000e-01    1.350000e+00    1.349500e+02    2.206400e+02    3.322602e+02
40909   64328        3.033000e+00    1.616000e-01    1.174000e+01    2.269100e+02    1.160800e+02    2.065433e+02
40910   64328        2.236000e+00    1.757000e-01    8.500000e-01    1.799400e+02    1.958900e+02    2.566880e+01
40911   64328        2.976000e+00    8.960000e-02    9.780000e+00    3.185100e+02    1.241000e+02    6.812830e+00
40912   64328        3.439000e+00    1.096000e-01    1.172000e+01    6.965000e+01    3.446600e+02    3.990113e+01
40913   64328        2.335000e+00    1.499000e-01    1.020000e+01    7.393000e+01    3.505000e+01    1.530978e+02
40914   64328        3.135000e+00    9.840000e-02    2.825000e+01    8.134000e+01    2.681000e+01    1.581165e+02
40915   64328        3.175000e+00    3.870000e-02    9.910000e+00    2.400400e+02    5.999000e+01    5.416085e+01
40916   64328        2.845000e+00    1.532000e-01    4.920000e+00    1.030000e+00    3.750000e+01    8.834886e+01
40917   64328        1.777000e+00    4.048000e-01    4.440000e+00    1.327000e+02    3.531600e+02    3.019233e+02
40918   64328        2.594000e+00    2.144000e-01    1.596000e+01    3.172600e+02    6.527000e+01    1.381673e+02
40919   64328        2.429000e+00    1.901000e-01    1.241000e+01    3.126500e+02    3.183000e+02    3.153990e+02
40920   64328        1.831000e+00    2.460000e-02    2.175000e+01    1.031500e+02    3.173300e+02    1.456515e+00
40921   64328        1.971000e+00    7.780000e-02    2.446000e+01    1.634800e+02    1.751500e+02    2.103102e+02
40922   64328        2.439000e+00    2.127000e-01    2.170000e+00    1.798100e+02    1.982300e+02    1.208562e+02
40923   64328        2.261000e+00    2.030000e-01    6.270000e+00    5.702000e+01    2.596600e+02    2.588524e+02
40924   64328        3.067000e+00    2.601000e-01    1.019000e+01    2.130400e+02    2.486700e+02    2.023629e+02
40925   64328        2.688000e+00    1.308000e-01    4.950000e+00    2.539500e+02    2.099000e+02    2.058069e+02
40926   64328        2.850000e+00    8.480000e-02    1.568000e+01    1.414000e+02    6.270000e+00    2.572542e+00
40927   64328        2.591000e+00    1.817000e-01    1.378000e+01    1.681000e+01    3.802000e+01    2.051131e+02
40928   64328        2.887000e+00    4.520000e-02    8.500000e-01    2.785600e+02    1.655000e+02    2.193823e+01
40929   64328        2.440000e+00    1.223000e-01    3.190000e+00    1.254400e+02    2.849100e+02    1.250460e+02
40930   64328        1.026000e+00    3.744000e-01    6.810000e+00    3.447800e+02    1.161800e+02    9.783103e+01
40931   64328        2.681000e+00    1.548000e-01    1.179000e+01    2.369800e+02    1.583000e+02    1.574355e+02
40932   64328        2.642000e+00    1.402000e-01    1.082000e+01    3.195300e+02    1.918000e+01    3.299035e+00
40933   64328        2.986000e+00    1.376000e-01    8.980000e+00    2.910700e+02    8.797000e+01    5.726970e+01
40934   64328        3.079000e+00    1.436000e-01    2.186000e+01    1.363100e+02    1.618300e+02    7.264026e+01
40935   64328        2.577000e+00    7.870000e-02    1.490000e+00    2.805300e+02    2.018200e+02    2.111485e+01
40936   64328        2.593000e+00    1.128000e-01    1.526000e+01    1.804100e+02    1.359000e+01    3.467253e+02
40937   64328        2.402000e+00    1.765000e-01    1.980000e+00    3.353200e+02    1.345500e+02    2.425617e+02
40938   64328        2.768000e+00    1.515000e-01    3.660000e+00    1.928300e+02    2.299800e+02    2.152039e+02
40939   64328        2.654000e+00    1.537000e-01    3.670000e+00    1.424000e+02    2.848000e+02    3.443187e+02
